".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"taxonomicStatus"	"dateIdentified"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"references"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"rightsHolder"	"identifier"	"verbatimEventDate"	"datasetName"	"verbatimLocality"	"gbifID"	"collectionCode"	"occurrenceID"	"taxonID"	"recordedBy"	"catalogNumber"	"occurrenceDetails"	"institutionCode"	"rights"	"eventTime"	"identificationID"	"elevation"	"locality"	"identifiedBy"	"recordNumber"	"institutionID"	"georeferenceRemarks"	"occurrenceRemarks"	"establishmentMeans"	"organismQuantity"	"eventID"	"higherGeography"	"fieldNumber"	"eventRemarks"	"type"	"higherGeographyID"	"otherCatalogNumbers"	"organismQuantityType"	"continent"	"nomenclaturalCode"	"higherClassification"	"elevationAccuracy"	"habitat"	"preparations"	"fieldNotes"	"datasetID"	"identificationRemarks"	"organismRemarks"	"typeStatus"	"municipality"	"county"
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	46.533333	38.95	"gass84"	"gbif"	"1300746589"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:45:20.210+0000"	"2017-12-15T00:34:58.385+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1937	5	30	1937-05-30	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:36.096+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"AZ"	"Azerbaijan"	NA	"d82bdf6b-8db8-4ff0-bd32-92a8764dacbc"	NA	NA	NA	"1300746589"	NA	"d82bdf6b-8db8-4ff0-bd32-92a8764dacbc"	NA	"Grossheim"	"444811"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Kegnja-Pirtshevan sett., Zangelan dist."	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"in calcareis meridional"	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	67.25	39.016667	"gass84"	"gbif"	"1300746591"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:35.612+0000"	"2017-12-15T00:27:23.768+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1937	6	16	1937-06-16	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:34.659+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UZ"	"Uzbekistan"	NA	"7ba85c08-668e-4ca6-935e-b9c74b6becc1"	NA	NA	NA	"1300746591"	NA	"7ba85c08-668e-4ca6-935e-b9c74b6becc1"	NA	"Kudryashev"	"444833"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Atchigi & Shurdzhi, mid-Tankhas river, Gissar ridge, Kashka Darya"	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"stony slope"	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	39.433333	45.566667	"gass84,preswcd"	"gbif"	"1300746553"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:38:06.125+0000"	"2017-12-15T00:23:27.033+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1934	5	30	1934-05-30	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.588+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"RU"	"Russian Federation"	NA	"4cf80f2d-310a-4d33-8e77-90daa735a1cc"	NA	NA	NA	"1300746553"	NA	"4cf80f2d-310a-4d33-8e77-90daa735a1cc"	NA	"Isayev I."	"444820"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Karakush sett."	NA	NA	"GBR003"	NA	"Coordinates do not match to country in source data. original: Coordinates does not match to country in source data. search=RU found=AZ. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"in agrilloso-lapidosis"	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	39.116667	45.9	"gass84,preswcd"	"gbif"	"1300746564"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:06.680+0000"	"2017-12-15T00:20:24.491+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1934	6	5	1934-06-05	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.475+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"RU"	"Russian Federation"	NA	"2816dc0a-1cfb-46cb-ba15-b1ac4ebd147b"	NA	NA	NA	"1300746564"	NA	"2816dc0a-1cfb-46cb-ba15-b1ac4ebd147b"	NA	"Heideman"	"444819"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Ilanlu-dagh mntn."	NA	NA	"GBR003"	NA	"Coordinates do not match to country in source data. original: Coordinates does not match to country in source data. search=RU found=AZ. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"in agrilloso lapidosis"	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	68.85	38.8	"gass84"	"gbif"	"1300746593"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:20.444+0000"	"2017-12-15T00:19:11.513+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1934	6	9	1934-06-09	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.489+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TJ"	"Tajikistan"	NA	"19d65fb0-4ff1-4172-96e1-45c09c53f51a"	NA	NA	NA	"1300746593"	NA	"19d65fb0-4ff1-4172-96e1-45c09c53f51a"	NA	"Korotkova & Nikitin"	"444828"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Kharangon sett., Kharangon river, Varzob valley, Gissar rid"	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	38.916667	46.05	"gass84,preswcd"	"gbif"	"1300746572"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:39:29.183+0000"	"2017-12-15T00:25:36.942+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1933	5	17	1933-05-17	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.968+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"RU"	"Russian Federation"	NA	"6658a60e-5159-4fc7-b52d-abb929065b67"	NA	NA	NA	"1300746572"	NA	"6658a60e-5159-4fc7-b52d-abb929065b67"	NA	"Grossheim"	"444812"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Ordubad sett. & Hanza sett."	NA	NA	"GBR003"	NA	"Coordinates do not match to country in source data. original: Coordinates does not match to country in source data. search=RU found=AZ. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"in declivibus"	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	68.866667	38.466667	"gass84"	"gbif"	"1300746541"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:37:37.736+0000"	"2017-12-15T00:22:38.785+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1931	4	19	1931-04-19	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.709+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TJ"	"Tajikistan"	NA	"43abdb88-2760-4ecb-a29d-78462d4c1dd0"	NA	NA	NA	"1300746541"	NA	"43abdb88-2760-4ecb-a29d-78462d4c1dd0"	NA	"Kochkaryova & Stepanova"	"444826"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Salmonidasht sett., Pushnon elevation"	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	58.083333	37.916667	"cucdmis,gass84"	"gbif"	"1300746579"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:45:51.956+0000"	"2017-12-15T00:35:50.800+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1931	5	11	1931-05-11	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.452+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	NA	"e2347897-ac78-4110-8b99-ddfc99844c51"	NA	NA	NA	"1300746579"	NA	"e2347897-ac78-4110-8b99-ddfc99844c51"	NA	"Mikhelson"	"444856"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Firyuza canyon, Ashkhabad reg."	NA	NA	"GBR003"	NA	"Coordinates do not match to country in source data. original: Coordinates does not match to country in source data. search=TR found=TM. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	68.083333	39.716667	"gass84"	"gbif"	"1300746597"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:07.879+0000"	"2017-12-15T00:28:14.158+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1931	6	7	1931-06-07	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.507+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UZ"	"Uzbekistan"	NA	"8602cf57-cb91-421f-8765-8081c24ccaae"	NA	NA	NA	"1300746597"	NA	"8602cf57-cb91-421f-8765-8081c24ccaae"	NA	"Kasimenko"	"444822"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Dau-khana canyon, Turkestan ridge"	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	66.7	38.733333	"gass84"	"gbif"	"1300746566"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:45:04.799+0000"	"2017-12-15T00:34:35.390+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1931	6	20	1931-06-20	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.841+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UZ"	"Uzbekistan"	NA	"d35949a2-55bf-40fb-9347-52882052990c"	NA	NA	NA	"1300746566"	NA	"d35949a2-55bf-40fb-9347-52882052990c"	NA	"Granitov"	"444810"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Ak-sai canyon, Yakkabag Darya river, Gissar ridge, Pamir-Alai"	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	62.016667	35.7	"cucdmis,gass84"	"gbif"	"1300746592"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:45.541+0000"	"2017-12-15T00:37:18.104+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1930	4	27	1930-04-27	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.479+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	NA	"f37a8033-55ba-4d18-9180-dad2953371ec"	NA	NA	NA	"1300746592"	NA	"f37a8033-55ba-4d18-9180-dad2953371ec"	NA	"Mikhelson"	"444857"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Kumbeshek, Badkhyz reg."	NA	NA	"GBR003"	NA	"Coordinates do not match to country in source data. original: Coordinates does not match to country in source data. search=TR found=TM. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	67.866667	38.616667	"gass84"	"gbif"	"1300746615"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:47.775+0000"	"2017-12-15T00:37:22.443+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1930	5	27	1930-05-27	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:34.726+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UZ"	"Uzbekistan"	NA	"f4346df7-1301-4789-a601-ebb628ad4b93"	NA	NA	NA	"1300746615"	NA	"f4346df7-1301-4789-a601-ebb628ad4b93"	NA	"Popov"	"444867"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Sina sett., Chulbair mntns, Baisun reg."	NA	NA	"GBR003"	"original"	"Coordinates do not match to country in source data. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	66.666667	38.966667	"gass84"	"gbif"	"1300746590"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:40.549+0000"	"2017-12-15T00:37:10.532+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1930	6	2	1930-06-02	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.731+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UZ"	"Uzbekistan"	NA	"f1d9e3e2-0c8f-4cb5-8f1b-b886daba9d19"	NA	NA	NA	"1300746590"	NA	"f1d9e3e2-0c8f-4cb5-8f1b-b886daba9d19"	NA	"Kudryashev"	"444832"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Karatag Darya, Gissar ridge"	NA	NA	"GBR003"	"original"	"University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	33.7	44.65	"gass84"	"gbif"	"1300746638"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:55.523+0000"	"2017-12-15T00:20:08.561+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1929	5	25	1929-05-25	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.961+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UA"	"Ukraine"	NA	"24ecfc17-d80c-4cf2-ac1c-9b9479d2540d"	NA	NA	NA	"1300746638"	NA	"24ecfc17-d80c-4cf2-ac1c-9b9479d2540d"	NA	"Vasilyev V."	"444886"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Uzundzha river, Bakhchisarai dist."	NA	NA	"GBR003"	"original"	"Coordinates do not match to country in source data. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	73.433333	41.116667	"cucdmis,gass84"	"gbif"	"1300746625"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:16.008+0000"	"2017-12-15T00:20:37.040+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1929	7	12	1929-07-12	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.848+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"KI"	"Kiribati"	NA	"2ad9279e-ae85-4e64-83ab-89ce3d51e6fe"	NA	NA	NA	"1300746625"	NA	"2ad9279e-ae85-4e64-83ab-89ce3d51e6fe"	NA	"Nikitin"	"444864"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Kugart valley, near Mikhailovskoye village"	NA	NA	"GBR003"	NA	"Coordinates do not match to country in source data. original: Coordinates does not match to country in source data. search=KI found=KG. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._orientalis"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	67.666667	38.283333	"gass84"	"gbif"	"1300746637"	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:10.184+0000"	"2017-12-15T00:29:55.421+0000"	64	"UNKNOWN"	5634168	6	7707728	220	1370	5386	2946864	5350010	5634168	"Lens culinaris subsp. orientalis (Boiss.) Ponert"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"orientalis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	1928	4	19	1928-04-19	"2016-04-15T15:50:53.000+0000"	"2018-12-28T00:05:35.758+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"UZ"	"Uzbekistan"	NA	"9a2ed58b-88f8-4205-87b0-9704f0959d87"	NA	NA	NA	"1300746637"	NA	"9a2ed58b-88f8-4205-87b0-9704f0959d87"	NA	"Vvedensky"	"444889"	NA	"BHAM_Maxted"	NA	NA	NA	NA	"Baba-tal mntns, Surkhan Darya valley"	NA	NA	"GBR003"	"original"	"Coordinates do not match to country in source data. University of Birmingham"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
