".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"elevation"	"year"	"month"	"day"	"eventDate"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"catalogNumber"	"recordedBy"	"institutionCode"	"locality"	"gbifID"	"collectionCode"	"occurrenceID"	"identifiedBy"	"coordinateUncertaintyInMeters"	"stateProvince"	"modified"	"references"	"rightsHolder"	"institutionID"	"county"	"language"	"type"	"preparations"	"occurrenceStatus"	"vernacularName"	"identifier"	"acceptedNameUsage"	"informationWithheld"	"nomenclaturalCode"	"higherGeography"	"georeferencedBy"	"georeferenceVerificationStatus"	"verbatimSRS"	"datasetName"	"materialSampleID"	"parentNameUsageID"	"disposition"	"acceptedNameUsageID"	"ownerInstitutionCode"	"datasetID"	"samplingProtocol"	"bibliographicCitation"	"accessRights"	"collectionID"	"higherClassification"	"parentNameUsage"	"dateIdentified"	"dataGeneralizations"	"municipality"	"associatedReferences"	"taxonID"	"occurrenceRemarks"	"nameAccordingTo"	"footprintWKT"	"footprintSRS"	"rights"	"continent"	"individualCount"	"elevationAccuracy"	"habitat"	"verbatimEventDate"	"otherCatalogNumbers"	"identificationID"	"locationAccordingTo"	"verbatimElevation"	"recordNumber"	"verbatimLocality"	"verbatimCoordinateSystem"	"establishmentMeans"	"georeferenceRemarks"	"depth"	"depthAccuracy"	"fieldNotes"	"identificationRemarks"	"organismQuantity"	"eventID"	"fieldNumber"	"eventRemarks"	"higherGeographyID"	"organismQuantityType"	"coordinatePrecision"	"georeferencedDate"	"georeferenceProtocol"	"parentEventID"	"georeferenceSources"	"endDayOfYear"	"startDayOfYear"	"identificationVerificationStatus"	"infraspecificEpithet"	"organismRemarks"	"identificationQualifier"
"Lens_nigricans"	"Lens nigricans Godr."	5.56014	44.08409	"gass84"	"gbif"	"1104818723"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:45:02.155+0000"	"2015-07-17T16:11:39.738+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	3	6	2009-03-06	"2018-12-08T09:52:53.791+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"4050387"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	NA	NA	"1104818723"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/ef7fe20b-2db9-44cc-97b2-6cafabed8259"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"3139364"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"REVEST-DU-BION"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.44567	44.46458	"gass84"	"gbif"	"1115499685"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:33:53.721+0000"	"2015-07-17T22:15:09.837+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	3	6	2009-03-06	"2018-12-07T07:32:32.285+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3704459"	"NSP (NSP)"	NA	NA	"1115499685"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/ad4dcfc9-ef83-4b2a-b36c-eb39ba371dc4"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"13812089"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"ROCHECOLOMBE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.31917	41.118889	"cdround,gass84"	"gbif"	"1839030790"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:31:56.110+0000"	"2018-04-27T17:40:14.921+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	307	2009	4	27	2009-04-27	"2018-12-24T21:01:55.133+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0329719"	"Willing,R. & Willing,E."	"B"	"Dráma, SO Agora"	"1839030790"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100329719"	"E. Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.299721	41.160278	"cdround,gass84"	"gbif"	"1839030374"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:31:56.102+0000"	"2018-04-27T17:40:14.368+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	250	2009	4	17	2009-04-17	"2018-12-24T21:01:55.013+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0329720"	"Willing,R. & Willing,E."	"B"	"Dráma, SW Nikiforos"	"1839030374"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100329720"	"E. Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	23.901939	40.876389	"cdround,gass84"	"gbif"	"1839031121"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:31:56.996+0000"	"2018-04-27T17:40:15.307+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	145	2009	4	8	2009-04-08	"2018-12-24T21:01:55.203+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0329722"	"Willing,R. & Willing,E."	"B"	"Sérrai, W Paleokomi"	"1839031121"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100329722"	"E. Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	24.37833	41.116669	"cdround,gass84"	"gbif"	"1839030419"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:31:55.467+0000"	"2018-04-27T17:40:14.386+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	490	2009	4	27	2009-04-27	"2018-12-24T21:01:54.999+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0329718"	"Willing,R. & Willing,E."	"B"	"Dráma, W Peristeri"	"1839030419"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100329718"	"E. Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	23.594721	41.073059	"cdround,gass84"	"gbif"	"1839030894"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:31:56.399+0000"	"2018-04-27T17:40:15.039+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	47	2009	4	15	2009-04-15	"2018-12-24T21:01:55.129+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0329721"	"Willing,R. & Willing,E."	"B"	"Sérrai, NW Monovrysi"	"1839030894"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100329721"	"E. Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	2.29237	46.6307	"gass84"	"gbif"	"296374509"	"Lens nigricans Godr."	"857aa892-f762-11e1-a439-00145eb45e9a"	"6bcc0290-6e76-11db-bcd5-b8a03c50a862"	"603b8e02-f762-11e1-a439-00145eb45e9a"	"FR"	"DWC_ARCHIVE"	"2018-03-09T15:01:00.459+0000"	"2018-03-09T15:01:42.500+0000"	1	"OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	5	29	2009-05-29	"2018-12-07T08:55:42.986+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"20090731104839Rog"	"Dupré R., Desmoulins F."	"Conservatoire botanique national du Bassin parisien"	"(LE) CHATELET"	"296374509"	"Conservatoire botanique national du Bassin parisien"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"296374509"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.81415	44.16792	""	"gbif"	"1866115698"	"Lens nigricans Godr."	"e5f16d86-e225-4822-97be-a64ce17079c7"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-04T16:42:21.877+0000"	"2018-07-04T16:42:39.847+0000"	1	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	5	29	2009-05-29	"2018-12-25T00:00:32.902+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	NA	"IGN"	NA	NA	"1866115698"	NA	"10kmL93E092N634_132_1_743461"	NA	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10kmL93E092N634_132_1_743461"	NA	NA	NA	NA	NA	NA	NA	"Relevés floristiques du protocole de l'Inventaire National Forestier de l'IGN"	NA	NA	NA	NA	NA	"4A9DDA1F-B7F3-3E13-E053-2614A8C02B7C"	NA	NA	NA	NA	NA	NA	NA	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	NA	"105454"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.29961	43.81977	"gass84"	"gbif"	"1118217384"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:46:38.546+0000"	"2015-07-17T23:03:11.476+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	5	4	2009-05-04	"2018-12-08T08:41:09.995+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"2023952"	"GUENDE Georges (Inconnu)"	NA	NA	"1118217384"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/5c1543b5-30cc-4b5e-ad28-9e37ec7af564"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"16535580"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"BONNIEUX"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	6.02574	43.44185	"gass84"	"gbif"	"1117877764"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:45:08.354+0000"	"2015-07-17T22:58:45.111+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	5	5	2009-05-05	"2018-12-08T08:38:54.291+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"1707944"	"MICHAUD Henri,ARNOUX Jean-Claude (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed),Inconnu)"	NA	NA	"1117877764"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/de53429d-60df-458a-9431-845747fceece"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"16193266"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"BRAS"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	22.07139	39.900002	"cdround,gass84"	"gbif"	"1839030499"	"Lens nigricans Godr."	"85714c48-f762-11e1-a439-00145eb45e9a"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"60454014-f762-11e1-a439-00145eb45e9a"	"DE"	"BIOCASE"	"2019-05-29T11:31:56.389+0000"	"2018-04-27T17:40:14.507+0000"	84	"PRESERVED_SPECIMEN"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	260	2009	5	2	2009-05-02	"2018-12-24T21:01:55.087+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"GR"	"Greece"	"B 10 0329717"	"Willing,R. & Willing,E."	"B"	"Lárisa, N Kefalovryso"	"1839030499"	"Herbarium Berolinense"	"http://herbarium.bgbm.org/object/B100329717"	"E. Willing"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	2.74902	47.4353	"gass84"	"gbif"	"296374526"	"Lens nigricans Godr."	"857aa892-f762-11e1-a439-00145eb45e9a"	"6bcc0290-6e76-11db-bcd5-b8a03c50a862"	"603b8e02-f762-11e1-a439-00145eb45e9a"	"FR"	"DWC_ARCHIVE"	"2018-03-09T15:01:00.476+0000"	"2018-03-09T15:01:42.516+0000"	1	"OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	6	23	2009-06-23	"2018-12-07T08:55:42.914+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"20090810101237Rog"	"Dupré Rémi"	"Conservatoire botanique national du Bassin parisien"	"ASSIGNY"	"296374526"	"Conservatoire botanique national du Bassin parisien"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"296374526"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	2.75424	47.3976	"gass84"	"gbif"	"296374524"	"Lens nigricans Godr."	"857aa892-f762-11e1-a439-00145eb45e9a"	"6bcc0290-6e76-11db-bcd5-b8a03c50a862"	"603b8e02-f762-11e1-a439-00145eb45e9a"	"FR"	"DWC_ARCHIVE"	"2018-03-09T15:01:00.506+0000"	"2018-03-09T15:01:42.589+0000"	1	"OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	6	23	2009-06-23	"2018-12-07T08:55:42.914+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"20090806143209Rog"	"Dupré Rémi"	"Conservatoire botanique national du Bassin parisien"	"SUBLIGNY"	"296374524"	"Conservatoire botanique national du Bassin parisien"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"296374524"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.96257	44.61441	"gass84"	"gbif"	"1104176967"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:42:07.648+0000"	"2015-07-17T15:43:25.485+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	7	6	2009-07-06	"2018-12-08T09:48:49.210+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3424458"	"GARRAUD Luc (Conservatoire Botanique National Alpin)"	NA	NA	"1104176967"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/e73d39f4-55cf-473a-b344-6ddec41fb6ba"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2491436"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"ROCHE-DES-ARNAUDS (LA)"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
