".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"taxonomicStatus"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"identifier"	"recordNumber"	"catalogNumber"	"institutionID"	"institutionCode"	"locality"	"georeferenceRemarks"	"gbifID"	"occurrenceRemarks"	"occurrenceID"	"establishmentMeans"	"collectionCode"	"stateProvince"	"municipality"	"elevation"
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	31.983333	37.683333	"gass84"	"gbif"	"1301129745"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:47:17.211+0000"	"2017-12-15T00:38:08.857+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1985	7	16	1985-07-16	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.343+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"fda43ce3-4100-4b97-acf1-769da927a73d"	"IG 72631"	"839538"	"ITA406"	"Bioversity-SINGER"	"Konya. Bagorcik village; 50 km to Beyshir from Konya"	"original"	"1301129745"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"fda43ce3-4100-4b97-acf1-769da927a73d"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.411111	34.8	"gass84"	"gbif"	"1301124121"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:20.538+0000"	"2017-12-15T00:19:11.777+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1984	7	6	1984-07-06	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:41.201+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"19e0805d-a56f-45da-a10e-77d7f58e29d7"	"IG 72639"	"833844"	"ITA406"	"Bioversity-SINGER"	"Homs. 1 km after Marrane village on Homs-Moasyaf road; 17.5km from Homs-Tartus rd."	"original"	"1301124121"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. All single plants sel. ILWL 116/1 to 11 mixed with the original pop.ILWL 116"	"19e0805d-a56f-45da-a10e-77d7f58e29d7"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	43.716667	38.9	"gass84"	"gbif"	"1301137255"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:34:57.007+0000"	"2017-12-15T00:18:32.506+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1983	NA	NA	1983-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:44.339+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"1256b4ba-809f-49a7-976e-8e7ecfba9a05"	"IG 72725"	"847111"	"ITA406"	"Bioversity-SINGER"	"Van. Beydagi  km 17984"	"original"	"1301137255"	"Coordinates do not match to country in source data. Point in the water. Coordinates do not match to country in source data"	"1256b4ba-809f-49a7-976e-8e7ecfba9a05"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	43.716667	38.9	"gass84"	"gbif"	"1301137523"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:52.812+0000"	"2017-12-15T00:34:16.985+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1983	NA	NA	1983-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:44.224+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"cf831a36-db82-437f-abd6-bf2f075185af"	"IG 72559"	"847109"	"ITA406"	"Bioversity-SINGER"	"Van. Beydagi  km 17984"	"original"	"1301137523"	"Coordinates do not match to country in source data. Point in the water. Coordinates do not match to country in source data"	"cf831a36-db82-437f-abd6-bf2f075185af"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	43.716667	38.9	"gass84"	"gbif"	"1301137531"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:42.953+0000"	"2017-12-15T00:30:48.229+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1983	NA	NA	1983-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:44.353+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"a5010cb1-00a4-45e0-abab-4c41ed6d612c"	"IG 72726"	"847110"	"ITA406"	"Bioversity-SINGER"	"Van. Beydagi  km 17984"	"original"	"1301137531"	"Coordinates do not match to country in source data. Point in the water. Coordinates do not match to country in source data"	"a5010cb1-00a4-45e0-abab-4c41ed6d612c"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	27.016667	39.566667	"gass84"	"gbif"	"1301137261"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:34:13.136+0000"	"2017-12-15T00:17:20.627+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1983	NA	NA	1983-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:44.354+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"0479905e-6c60-4aba-8ce0-edb767cfc9b0"	"IG 72558"	"847112"	"ITA406"	"Bioversity-SINGER"	"Balikesir. 25 km W of Edremit"	"original"	"1301137261"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data"	"0479905e-6c60-4aba-8ce0-edb767cfc9b0"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	28.2	38.083333	"gass84"	"gbif"	"1301137516"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:54.270+0000"	"2017-12-15T00:20:07.464+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1983	NA	NA	1983-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:44.269+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"24c18e2e-f455-4cd2-ab53-7e096106d807"	"IG 72562"	"847108"	"ITA406"	"Bioversity-SINGER"	"Izmir. Beydag  km 17982"	"original"	"1301137516"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data"	"24c18e2e-f455-4cd2-ab53-7e096106d807"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.183333	36.583333	"gass84"	"gbif"	"1301129699"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:58.300+0000"	"2017-12-15T00:29:37.886+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1981	5	29	1981-05-29	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:42.384+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"966678c2-1e2c-4349-b2e1-1c66793ffef7"	"IG 136662"	"839532"	"ITA406"	"Bioversity-SINGER"	"Antakya. Iskenderum"	"original"	"1301129699"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data. SYR002:"	"966678c2-1e2c-4349-b2e1-1c66793ffef7"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	41.016667	37.44	"gass84"	"gbif"	"1301137500"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:42:09.139+0000"	"2017-12-15T00:29:53.533+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1981	NA	NA	1981-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:43.623+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"99d87dd0-38e8-442f-a59b-c9d2f8ec5d3c"	"IG 72623"	"847106"	"ITA406"	"Bioversity-SINGER"	"Mardin. Mardin-Midyat   km 20989"	"original"	"1301137500"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data"	"99d87dd0-38e8-442f-a59b-c9d2f8ec5d3c"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	41.016667	37.44	"gass84"	"gbif"	"1301137508"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:45:27.339+0000"	"2017-12-15T00:35:10.767+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	1981	NA	NA	1981-01-01	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:43.594+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"da73199f-ef18-4196-ae25-e767afb79149"	"IG 72744"	"847107"	"ITA406"	"Bioversity-SINGER"	"Mardin. Mardin-Midyat   km 20989"	"original"	"1301137508"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data"	"da73199f-ef18-4196-ae25-e767afb79149"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.7	32.59	"gass84,rdativ"	"gbif"	"1302314503"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:37:15.497+0000"	"2017-12-15T00:22:03.528+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.537+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"3cced8a2-2c33-4ce7-98f8-5130f213a01f"	"USOU: 867986;ICARDA: 72696"	"2046716"	"ITA406"	"Bioversity"	"1 km from Sahouet El-Khoder on road to Sweida"	"original"	"1302314503"	"Bioversity International"	"3cced8a2-2c33-4ce7-98f8-5130f213a01f"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.59	32.7	"gass84,rdativ"	"gbif"	"1302314531"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:35.071+0000"	"2017-12-15T00:27:22.929+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.556+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"7b7d3ba0-e8a8-40ec-9872-3841f48e7172"	"USOU: 867961;ICARDA: 72691"	"2046712"	"ITA406"	"Bioversity"	"4 km from Sweida on Sweida to Sale road, gorge north of road"	"original"	"1302314531"	"Bioversity International"	"7b7d3ba0-e8a8-40ec-9872-3841f48e7172"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.76	32.8	"gass84,rdativ"	"gbif"	"1302314555"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:15.752+0000"	"2017-12-15T00:33:17.558+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.560+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"c3682d29-799b-443e-b1f1-d4ee63d5e515"	"USOU: 868018;ICARDA: 72697"	"2046717"	"ITA406"	"Bioversity"	"3 km W of Um Rwaq to Shahba"	"original"	"1302314555"	"Bioversity International"	"c3682d29-799b-443e-b1f1-d4ee63d5e515"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.63	32.69	"gass84,rdativ"	"gbif"	"1302314515"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:28.583+0000"	"2017-12-15T00:20:55.683+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.480+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"2eb33732-b2cd-45e6-a16d-99f60eae1026"	"USOU: 867967;ICARDA: 72692"	"2046713"	"ITA406"	"Bioversity"	"9 km from Sweida on Sweida to Sale road, small valley, terraces under castle for vines"	"original"	"1302314515"	"Bioversity International"	"2eb33732-b2cd-45e6-a16d-99f60eae1026"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	28.23333	38.08333	"bri,gass84"	"gbif"	"41102986"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"85802736-f762-11e1-a439-00145eb45e9a"	"83e105d0-1e21-11de-85d0-fe7fa1df8ee2"	"6032470c-f762-11e1-a439-00145eb45e9a"	"US"	"DWC_ARCHIVE"	"2018-03-09T13:13:04.469+0000"	"2018-03-09T13:17:15.035+0000"	1	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	NA	"2018-12-10T02:21:08.055+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"41102986"	NA	"1467335"	NA	"USA022"	"Beydag"	NA	"41102986"	NA	NA	NA	"USA022"	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.17	36.57889	"bri,gass84"	"gbif"	"41103020"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"85802736-f762-11e1-a439-00145eb45e9a"	"83e105d0-1e21-11de-85d0-fe7fa1df8ee2"	"6032470c-f762-11e1-a439-00145eb45e9a"	"US"	"DWC_ARCHIVE"	"2018-03-09T13:13:04.477+0000"	"2018-03-09T13:17:15.170+0000"	1	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	NA	"2018-12-10T02:21:08.042+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"41103020"	NA	"1467353"	NA	"USA022"	"Iskenderum"	NA	"41103020"	NA	NA	NA	"USA022"	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.71	32.59	"gass84,rdativ"	"gbif"	"1302314533"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:00.282+0000"	"2017-12-15T00:26:26.718+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.502+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"7041796c-75ed-441d-99e1-bc34bbc57970"	"USOU: 867978;ICARDA: 72695"	"2046715"	"ITA406"	"Bioversity"	"1 km before Sahouet El-Khoder, on road from Sahouet El-Khoder to Hwaye"	"original"	"1302314533"	"Bioversity International"	"7041796c-75ed-441d-99e1-bc34bbc57970"	NA	NA	NA	NA	NA
